timestamp,product,side,size,price,mid_at_fill,edge_at_fill,mid_plus_10,mid_plus_50,mid_plus_200,realized_pnl_fifo,adverse_N4_M20,adverse_N2_M10,adverse_N6_M50,inv_before,inv_after
668000,ASH_COATED_OSMIUM,BUY,4,9996.0,10000.0,4.0,9997.0,9993.0,9996.0,0.0,1,1,1,74,78
668500,ASH_COATED_OSMIUM,BUY,2,9998.0,9993.5,-4.5,9997.0,9994.5,9995.0,0.0,1,1,1,78,80
669300,ASH_COATED_OSMIUM,SELL,6,10004.0,9997.0,7.0,9996.0,9993.5,9995.5,44.0,0,0,0,80,74
671800,ASH_COATED_OSMIUM,BUY,6,9992.0,9989.0,-3.0,9999.0,9992.0,9998.0,0.0,1,1,1,74,80
674200,ASH_COATED_OSMIUM,SELL,10,10021.0,9984.0,37.0,9990.0,9989.5,10000.0,244.0,0,0,0,80,70
674900,ASH_COATED_OSMIUM,BUY,4,9994.0,9989.5,-4.5,9993.0,9992.0,9999.0,0.0,1,1,1,70,74
675000,ASH_COATED_OSMIUM,SELL,5,10002.0,9993.5,8.5,9991.5,9991.0,9999.0,10.0,0,0,0,74,69
675900,ASH_COATED_OSMIUM,BUY,3,9985.0,9993.0,8.0,9993.5,9994.0,10001.0,0.0,0,0,0,69,72
676900,INTARIAN_PEPPER_ROOT,SELL,7,13683.0,13677.0,6.0,13678.0,13682.0,13695.0,1083.0,1,1,1,80,73
678400,ASH_COATED_OSMIUM,BUY,4,9992.0,9987.5,-4.5,9991.0,9994.0,9995.5,0.0,1,1,1,72,76
680100,ASH_COATED_OSMIUM,BUY,2,9993.0,9988.5,-4.5,9988.0,9995.0,10002.0,0.0,1,1,1,76,78
681100,ASH_COATED_OSMIUM,BUY,2,9994.0,9988.0,-6.0,9993.0,9996.0,10003.0,0.0,1,1,1,78,80
685600,ASH_COATED_OSMIUM,SELL,4,10002.0,9995.0,7.0,9993.5,10001.0,10004.0,44.0,0,0,0,80,76
685800,ASH_COATED_OSMIUM,BUY,2,9988.0,9995.0,7.0,9993.5,9997.0,10004.0,0.0,0,0,0,76,78
687000,ASH_COATED_OSMIUM,BUY,2,9997.0,9992.0,-5.0,9996.0,9998.0,10000.5,0.0,0,1,1,78,80
687800,ASH_COATED_OSMIUM,SELL,6,10003.0,9996.0,7.0,9996.0,9999.0,10004.0,61.0,0,0,1,80,74
689100,ASH_COATED_OSMIUM,SELL,3,10003.0,10001.0,2.0,10004.0,10000.0,10007.0,27.0,0,0,1,74,71
690200,ASH_COATED_OSMIUM,BUY,9,9994.0,9991.5,-2.5,9996.0,10000.0,10005.0,0.0,1,1,1,71,80
693000,ASH_COATED_OSMIUM,SELL,5,10009.0,10000.5,8.5,10000.0,10003.0,10013.0,75.0,0,0,0,80,75
693000,INTARIAN_PEPPER_ROOT,BUY,7,13688.0,13687.0,-1.0,13687.0,13691.0,13715.0,0.0,0,0,0,73,80
693900,ASH_COATED_OSMIUM,BUY,5,9981.0,10007.0,26.0,9999.0,10001.0,10006.0,0.0,0,0,0,75,80
701900,ASH_COATED_OSMIUM,SELL,3,10011.0,10004.0,7.0,10005.5,10002.5,10001.5,51.0,0,0,0,80,77
702300,ASH_COATED_OSMIUM,SELL,6,10005.0,10008.5,-3.5,10004.0,10005.5,10003.0,63.0,0,0,1,77,71
702700,ASH_COATED_OSMIUM,BUY,6,9997.0,10004.0,7.0,10005.0,10005.0,10004.0,0.0,0,0,0,71,77
703000,INTARIAN_PEPPER_ROOT,SELL,6,13709.0,13703.0,6.0,13704.0,13708.0,13723.0,1053.0,0,0,0,80,74
703200,ASH_COATED_OSMIUM,SELL,9,10006.0,10006.0,0.0,10005.0,10005.0,10004.0,86.0,0,0,1,77,68
706200,ASH_COATED_OSMIUM,SELL,5,10011.0,10004.0,7.0,10004.0,10005.0,10004.0,110.0,0,0,0,68,63
706500,ASH_COATED_OSMIUM,SELL,3,10011.0,10002.5,8.5,10004.0,10006.0,10005.0,60.0,0,0,0,63,60
706700,ASH_COATED_OSMIUM,SELL,7,10010.0,10003.0,7.0,10005.0,10006.0,10003.5,103.0,0,0,0,60,53
706800,ASH_COATED_OSMIUM,BUY,7,9996.0,10003.0,7.0,10004.0,10006.0,10004.0,0.0,0,0,0,53,60
707500,ASH_COATED_OSMIUM,BUY,2,9997.0,10004.0,7.0,10005.0,10005.0,10005.0,0.0,0,0,0,60,62
707600,ASH_COATED_OSMIUM,SELL,10,10012.0,10005.0,7.0,10005.0,10005.0,10005.0,160.0,0,0,0,62,52
709300,ASH_COATED_OSMIUM,SELL,2,10004.0,10009.0,-5.0,10005.0,10004.5,10004.0,24.0,1,1,1,52,50
709500,ASH_COATED_OSMIUM,SELL,4,10004.0,10010.5,-6.5,10005.0,10007.0,9996.0,44.0,0,1,1,50,46
710700,INTARIAN_PEPPER_ROOT,SELL,5,13717.0,13709.0,8.0,13711.5,13715.5,13730.5,889.0,1,1,0,74,69
710800,ASH_COATED_OSMIUM,BUY,6,10000.0,10007.5,7.5,10006.0,10005.0,10003.0,0.0,0,1,0,46,52
710800,ASH_COATED_OSMIUM,SELL,4,10002.0,10007.5,-5.5,10006.0,10005.0,10003.0,50.0,1,1,1,52,48
714800,ASH_COATED_OSMIUM,BUY,6,9999.0,10006.0,7.0,10005.0,9995.0,10004.0,0.0,0,0,1,48,54
715300,INTARIAN_PEPPER_ROOT,BUY,4,13709.0,13715.5,6.5,13716.5,13720.5,13737.0,0.0,0,0,0,69,73
716100,ASH_COATED_OSMIUM,SELL,7,10012.0,10005.0,7.0,10002.0,10004.0,10005.0,145.0,0,0,0,54,47
718500,ASH_COATED_OSMIUM,BUY,4,10000.0,9997.0,-3.0,10002.0,9999.5,10004.5,0.0,1,0,0,47,51
718900,INTARIAN_PEPPER_ROOT,BUY,3,13709.0,13717.0,8.0,13720.0,13731.0,13739.0,0.0,0,0,0,73,76
720500,INTARIAN_PEPPER_ROOT,BUY,4,13716.0,13714.5,-1.5,13721.5,13725.5,13742.0,0.0,0,0,0,76,80
720800,ASH_COATED_OSMIUM,BUY,2,9997.0,10004.0,7.0,10002.0,10003.0,10005.0,0.0,0,0,0,51,53
723000,ASH_COATED_OSMIUM,SELL,3,10011.0,10004.0,7.0,10002.0,10004.0,10003.5,57.0,0,0,0,53,50
726100,ASH_COATED_OSMIUM,SELL,4,10011.0,10004.0,7.0,10004.5,9996.0,10006.0,68.0,0,0,0,50,46
726600,ASH_COATED_OSMIUM,SELL,3,10002.0,10007.0,-5.0,10005.0,10004.0,10006.0,24.0,0,1,0,46,43
730500,ASH_COATED_OSMIUM,SELL,3,10002.0,10007.5,-5.5,10004.0,10004.0,10007.5,24.0,0,1,1,43,40
732100,ASH_COATED_OSMIUM,BUY,9,9994.0,10002.5,8.5,10003.0,10005.0,10000.0,0.0,0,0,0,40,49
732100,INTARIAN_PEPPER_ROOT,SELL,4,13738.0,13732.0,6.0,13733.0,13739.0,13750.0,755.0,1,1,1,80,76
732900,INTARIAN_PEPPER_ROOT,SELL,3,13739.0,13731.0,8.0,13734.0,13738.0,13753.0,552.0,1,1,0,76,73
734900,ASH_COATED_OSMIUM,SELL,4,10002.0,10007.0,-5.0,10005.0,10004.5,10001.0,58.0,1,1,1,49,45
737500,ASH_COATED_OSMIUM,SELL,4,10003.0,10008.0,-5.0,10004.5,10007.5,9997.5,72.0,1,1,1,45,41
737600,ASH_COATED_OSMIUM,SELL,5,10002.0,10007.5,-5.5,10006.0,10007.0,9997.0,25.0,1,1,1,41,36
738500,ASH_COATED_OSMIUM,BUY,6,9996.0,10004.5,8.5,10005.0,10006.0,10000.5,0.0,0,0,0,36,42
738500,INTARIAN_PEPPER_ROOT,BUY,4,13732.0,13731.0,-1.0,13739.5,13745.0,13766.0,0.0,0,0,0,73,77
738600,ASH_COATED_OSMIUM,BUY,5,9999.0,10006.0,7.0,10004.0,10004.5,9999.0,0.0,0,0,0,42,47
738700,ASH_COATED_OSMIUM,SELL,3,10003.0,10008.5,-5.5,10005.0,10006.0,10000.0,21.0,1,1,1,47,44
738900,ASH_COATED_OSMIUM,SELL,6,10012.0,10005.0,7.0,10004.5,10007.0,10009.0,94.0,0,0,0,44,38
739100,ASH_COATED_OSMIUM,BUY,3,9998.0,10006.0,8.0,10005.0,10006.0,9997.0,0.0,0,0,0,38,41
740200,INTARIAN_PEPPER_ROOT,BUY,3,13734.0,13740.5,6.5,13743.0,13738.0,13766.0,0.0,0,0,0,77,80
741400,ASH_COATED_OSMIUM,SELL,5,10003.0,10008.5,-5.5,10007.0,10006.0,9996.0,15.0,1,1,1,41,36
742000,INTARIAN_PEPPER_ROOT,SELL,6,13748.0,13742.0,6.0,13743.0,13747.0,13762.0,1013.0,0,0,0,80,74
742300,ASH_COATED_OSMIUM,BUY,10,10000.0,10007.0,7.0,10014.0,10006.0,9993.0,0.0,0,0,0,36,46
742300,INTARIAN_PEPPER_ROOT,SELL,6,13749.0,13742.5,6.5,13743.5,13749.0,13762.5,936.0,0,0,0,74,68
748300,ASH_COATED_OSMIUM,BUY,7,10000.0,10009.5,9.5,10003.0,10001.0,9994.0,0.0,1,0,1,46,53
748300,ASH_COATED_OSMIUM,SELL,4,10003.0,10009.5,-6.5,10003.0,10001.0,9994.0,15.0,0,1,0,53,49
749300,INTARIAN_PEPPER_ROOT,BUY,3,13743.0,13749.5,6.5,13750.5,13754.5,13769.5,0.0,0,0,0,68,71
750200,INTARIAN_PEPPER_ROOT,BUY,4,13740.0,13748.5,8.5,13753.0,13755.5,13770.5,0.0,0,0,0,71,75
750500,ASH_COATED_OSMIUM,SELL,5,10003.0,10007.5,-4.5,10001.0,10000.0,9994.5,18.0,0,0,0,49,44
755100,ASH_COATED_OSMIUM,SELL,6,10002.0,10005.5,-3.5,9999.5,9998.0,9999.0,30.0,1,1,1,44,38
755800,INTARIAN_PEPPER_ROOT,BUY,4,13751.0,13748.0,-3.0,13764.0,13759.0,13775.5,0.0,1,1,1,75,79
756200,ASH_COATED_OSMIUM,BUY,6,9997.0,9994.5,-2.5,9999.0,9995.5,9993.0,0.0,1,1,1,38,44
757500,INTARIAN_PEPPER_ROOT,SELL,5,13764.0,13757.5,6.5,13766.0,13762.5,13777.5,763.0,0,1,0,79,74
759000,INTARIAN_PEPPER_ROOT,SELL,7,13765.0,13766.0,-1.0,13760.0,13764.0,13779.0,995.0,0,0,0,74,67
759900,ASH_COATED_OSMIUM,BUY,10,9995.0,9992.5,-2.5,9997.0,9996.0,9986.0,0.0,1,1,1,44,54
760200,INTARIAN_PEPPER_ROOT,BUY,5,13765.0,13766.0,1.0,13763.0,13763.5,13780.5,0.0,1,1,1,67,72
761100,ASH_COATED_OSMIUM,BUY,7,9995.0,9992.0,-3.0,9996.0,9996.0,9992.0,0.0,1,0,1,54,61
762400,INTARIAN_PEPPER_ROOT,BUY,3,13758.0,13758.0,0.0,13765.0,13769.0,13784.0,0.0,0,0,0,72,75
762700,ASH_COATED_OSMIUM,BUY,4,9997.0,9992.0,-5.0,9987.0,9996.0,9991.0,0.0,1,1,1,61,65
763600,ASH_COATED_OSMIUM,BUY,7,9993.0,9990.0,-3.0,9996.0,9994.0,9994.0,0.0,1,1,1,65,72
764800,ASH_COATED_OSMIUM,SELL,10,10006.0,9996.5,9.5,9996.0,9994.0,9989.0,114.0,0,0,0,72,62
765100,INTARIAN_PEPPER_ROOT,BUY,4,13760.0,13759.0,-1.0,13764.0,13770.0,13787.0,0.0,0,0,0,75,79
765200,ASH_COATED_OSMIUM,BUY,5,9997.0,9992.5,-4.5,9996.0,9995.0,9991.0,0.0,1,1,1,62,67
765200,ASH_COATED_OSMIUM,BUY,6,9989.0,9992.5,3.5,9996.0,9995.0,9991.0,0.0,0,0,0,67,73
766400,ASH_COATED_OSMIUM,SELL,10,10003.0,9996.0,7.0,9996.0,9993.5,9992.0,51.0,1,1,0,73,63
766600,ASH_COATED_OSMIUM,BUY,2,9998.0,9992.0,-6.0,9996.0,9990.5,9992.0,0.0,1,1,1,63,65
766700,ASH_COATED_OSMIUM,BUY,5,9997.0,9992.5,-4.5,9996.0,9994.0,9991.5,0.0,1,1,1,65,70
767300,ASH_COATED_OSMIUM,BUY,7,9994.0,9991.5,-2.5,9994.0,9993.0,9996.5,0.0,0,1,1,70,77
767900,ASH_COATED_OSMIUM,BUY,2,9997.0,9992.0,-5.0,9993.0,9984.0,9994.0,0.0,1,1,1,77,79
768700,INTARIAN_PEPPER_ROOT,BUY,1,13764.0,13762.5,-1.5,13768.0,13773.5,13788.5,0.0,0,0,0,79,80
769500,ASH_COATED_OSMIUM,BUY,1,9986.0,9993.0,7.0,9994.5,9991.0,9993.0,0.0,0,0,0,79,80
770200,ASH_COATED_OSMIUM,SELL,8,10002.0,9995.0,7.0,9996.5,9991.0,9992.0,18.0,0,0,0,80,72
770300,INTARIAN_PEPPER_ROOT,SELL,5,13777.0,13768.5,8.5,13771.5,13775.5,13788.5,712.0,1,0,1,80,75
771600,ASH_COATED_OSMIUM,BUY,5,9995.0,9990.5,-4.5,9993.0,9992.5,9993.0,0.0,1,1,1,72,77
771600,INTARIAN_PEPPER_ROOT,SELL,7,13778.0,13771.5,6.5,13780.0,13776.5,13791.5,922.0,1,1,1,75,68
772500,INTARIAN_PEPPER_ROOT,BUY,7,13768.0,13766.5,-1.5,13773.5,13777.5,13792.5,0.0,0,0,0,68,75
773000,ASH_COATED_OSMIUM,BUY,3,9986.0,9993.0,7.0,9992.5,9992.0,10000.0,0.0,0,0,0,77,80
773500,INTARIAN_PEPPER_ROOT,BUY,4,13767.0,13773.5,6.5,13773.0,13778.5,13792.0,0.0,0,0,0,75,79
780700,INTARIAN_PEPPER_ROOT,SELL,7,13788.0,13773.0,15.0,13780.0,13784.0,13800.5,968.0,0,0,0,79,72
782200,INTARIAN_PEPPER_ROOT,SELL,6,13789.0,13782.5,6.5,13783.5,13787.5,13802.5,799.0,0,0,1,72,66
785800,INTARIAN_PEPPER_ROOT,BUY,5,13776.0,13784.0,8.0,13794.0,13792.5,13804.0,0.0,0,0,0,66,71
792200,INTARIAN_PEPPER_ROOT,BUY,6,13788.0,13784.5,-3.5,13793.5,13805.0,13810.5,0.0,0,0,0,71,77
792900,INTARIAN_PEPPER_ROOT,BUY,3,13787.0,13793.0,6.0,13794.0,13798.0,13812.5,0.0,0,0,0,77,80
794900,ASH_COATED_OSMIUM,SELL,6,10003.0,9995.0,8.0,9998.0,9991.5,10000.0,18.0,0,0,0,80,74
795100,ASH_COATED_OSMIUM,BUY,5,9986.0,9993.0,7.0,10001.0,9992.0,9996.5,0.0,0,0,0,74,79
800300,ASH_COATED_OSMIUM,BUY,1,9990.0,9987.0,-3.0,9995.0,9998.5,9997.0,0.0,0,0,0,79,80
800900,ASH_COATED_OSMIUM,SELL,4,10004.0,9994.5,9.5,9994.0,9995.0,9996.0,16.0,0,0,0,80,76
802000,ASH_COATED_OSMIUM,BUY,4,9995.0,9990.5,-4.5,9994.0,9996.0,9997.0,0.0,0,1,1,76,80
804300,INTARIAN_PEPPER_ROOT,SELL,6,13814.0,13806.0,8.0,13805.5,13809.5,13824.5,916.0,0,0,0,80,74
808300,INTARIAN_PEPPER_ROOT,BUY,6,13802.0,13806.0,4.0,13809.5,13813.5,13828.5,0.0,0,0,0,74,80
812700,INTARIAN_PEPPER_ROOT,SELL,6,13819.0,13812.5,6.5,13813.5,13817.5,13838.0,786.0,0,0,0,80,74
813500,INTARIAN_PEPPER_ROOT,SELL,5,13820.0,13813.5,6.5,13814.5,13812.5,13833.5,576.0,0,1,0,74,69
814400,INTARIAN_PEPPER_ROOT,BUY,3,13808.0,13807.0,-1.0,13815.5,13819.5,13836.0,0.0,0,0,0,69,72
814500,INTARIAN_PEPPER_ROOT,SELL,7,13821.0,13814.5,6.5,13815.5,13812.0,13834.5,756.0,0,0,0,72,65
815000,INTARIAN_PEPPER_ROOT,BUY,6,13817.0,13812.5,-4.5,13816.0,13822.0,13833.0,0.0,0,0,0,65,71
817900,INTARIAN_PEPPER_ROOT,BUY,5,13813.0,13811.5,-1.5,13818.5,13822.5,13837.5,0.0,0,0,0,71,76
818500,INTARIAN_PEPPER_ROOT,BUY,4,13814.0,13812.5,-1.5,13812.0,13823.5,13840.0,0.0,0,1,0,76,80
822200,ASH_COATED_OSMIUM,SELL,10,10003.0,9996.0,7.0,9996.0,10000.5,10000.0,68.0,0,0,0,80,70
823000,INTARIAN_PEPPER_ROOT,SELL,3,13833.0,13825.0,8.0,13824.0,13828.0,13843.0,303.0,0,0,0,80,77
823100,ASH_COATED_OSMIUM,SELL,5,10003.0,9994.5,8.5,9996.0,10000.0,9998.0,40.0,0,0,0,70,65
823200,ASH_COATED_OSMIUM,SELL,3,10003.0,9996.0,7.0,9994.5,10000.0,9999.0,24.0,0,0,0,65,62
823500,INTARIAN_PEPPER_ROOT,BUY,3,13817.0,13823.5,6.5,13824.5,13828.5,13843.5,0.0,0,0,0,77,80
824000,ASH_COATED_OSMIUM,BUY,3,9997.0,9992.0,-5.0,9996.0,9995.0,9998.0,0.0,0,1,0,62,65
824400,ASH_COATED_OSMIUM,SELL,3,10003.0,9996.0,7.0,9997.0,9998.5,9999.0,24.0,0,0,0,65,62
825500,ASH_COATED_OSMIUM,BUY,4,9999.0,9994.0,-5.0,9999.0,9999.0,9998.0,0.0,0,1,0,62,66
825500,ASH_COATED_OSMIUM,SELL,9,10002.0,9994.0,8.0,9999.0,9999.0,9998.0,61.0,0,0,1,66,57
827000,ASH_COATED_OSMIUM,SELL,3,10007.0,10000.0,7.0,9999.0,10001.0,9989.0,42.0,0,0,0,57,54
828200,INTARIAN_PEPPER_ROOT,SELL,5,13835.0,13828.5,6.5,13829.5,13833.5,13848.5,498.0,0,0,1,80,75
829000,INTARIAN_PEPPER_ROOT,SELL,6,13839.0,13831.0,8.0,13830.0,13834.0,13849.0,588.0,0,0,0,75,69
829900,ASH_COATED_OSMIUM,SELL,6,10009.0,10001.0,8.0,10001.0,9999.5,9999.0,76.0,0,0,0,54,48
830600,ASH_COATED_OSMIUM,SELL,6,10007.0,10000.0,7.0,9998.0,10000.0,10000.0,108.0,0,0,0,48,42
830600,INTARIAN_PEPPER_ROOT,BUY,5,13824.0,13823.0,-1.0,13831.5,13835.5,13852.0,0.0,0,0,0,69,74
831100,ASH_COATED_OSMIUM,BUY,3,9994.0,10001.0,7.0,10001.0,10000.0,10001.0,0.0,0,0,0,42,45
831800,ASH_COATED_OSMIUM,SELL,4,10008.0,10001.0,7.0,10000.0,10000.0,10000.5,42.0,0,0,0,45,41
832100,INTARIAN_PEPPER_ROOT,BUY,6,13827.0,13826.0,-1.0,13831.5,13839.0,13852.5,0.0,0,0,0,74,80
832900,ASH_COATED_OSMIUM,BUY,10,9999.0,9996.0,-3.0,10001.5,10000.0,10001.0,0.0,0,0,1,41,51
832900,ASH_COATED_OSMIUM,SELL,3,10002.0,9996.0,6.0,10001.5,10000.0,10001.0,15.0,1,1,1,51,48
834300,INTARIAN_PEPPER_ROOT,SELL,6,13841.0,13834.5,6.5,13835.5,13837.5,13854.5,512.0,0,0,0,80,74
834500,INTARIAN_PEPPER_ROOT,SELL,3,13841.0,13834.5,6.5,13837.0,13839.5,13856.0,228.0,0,0,0,74,71
834900,INTARIAN_PEPPER_ROOT,BUY,7,13830.0,13828.5,-1.5,13834.0,13841.5,13854.5,0.0,0,0,0,71,78
836000,INTARIAN_PEPPER_ROOT,BUY,2,13831.0,13831.0,0.0,13837.0,13841.0,13856.0,0.0,0,0,0,78,80
837100,ASH_COATED_OSMIUM,BUY,6,9999.0,9996.0,-3.0,9996.0,10000.0,9998.5,0.0,0,1,0,48,54
837900,ASH_COATED_OSMIUM,SELL,9,10007.0,10000.0,7.0,10004.0,10001.0,9998.0,111.0,0,0,0,54,45
838200,ASH_COATED_OSMIUM,BUY,6,9994.0,10002.0,8.0,10007.0,9999.0,9998.0,0.0,0,0,0,45,51
838200,INTARIAN_PEPPER_ROOT,SELL,4,13848.0,13840.0,8.0,13841.0,13843.5,13858.5,358.0,0,0,0,80,76
838700,INTARIAN_PEPPER_ROOT,BUY,3,13829.0,13837.0,8.0,13838.0,13842.0,13860.5,0.0,0,0,0,76,79
839100,INTARIAN_PEPPER_ROOT,SELL,3,13846.0,13839.5,6.5,13840.5,13842.5,13861.0,258.0,0,0,1,79,76
839200,ASH_COATED_OSMIUM,SELL,5,10004.0,10007.0,-3.0,10000.0,9998.0,9998.0,54.0,0,0,0,51,46
839300,INTARIAN_PEPPER_ROOT,SELL,5,13846.0,13837.5,8.5,13842.0,13846.0,13861.0,394.0,0,0,1,76,71
839500,ASH_COATED_OSMIUM,SELL,8,10010.0,10003.0,7.0,10001.0,9999.0,9997.0,183.0,0,0,0,46,38
839600,ASH_COATED_OSMIUM,SELL,4,10010.0,10001.5,8.5,10002.0,9995.5,9999.0,74.0,0,0,0,38,34
840100,ASH_COATED_OSMIUM,BUY,2,9992.0,10000.0,8.0,10001.0,9998.0,9999.5,0.0,0,0,0,34,36
840400,INTARIAN_PEPPER_ROOT,BUY,3,13836.0,13834.5,-1.5,13841.5,13844.0,13860.5,0.0,0,1,0,71,74
841400,INTARIAN_PEPPER_ROOT,SELL,4,13848.0,13841.5,6.5,13842.5,13848.0,13861.5,321.0,1,1,0,74,70
842500,ASH_COATED_OSMIUM,SELL,3,10007.0,10004.5,2.5,9999.0,9999.0,9995.5,34.0,0,0,0,36,33
842700,ASH_COATED_OSMIUM,BUY,5,9993.0,10000.0,7.0,9999.0,9997.5,9997.0,0.0,0,0,0,33,38
843100,INTARIAN_PEPPER_ROOT,BUY,4,13838.0,13837.0,-1.0,13842.5,13850.0,13861.5,0.0,0,1,0,70,74
844600,ASH_COATED_OSMIUM,BUY,4,10000.0,9995.5,-4.5,9997.0,9998.0,9999.0,0.0,0,1,1,38,42
848400,INTARIAN_PEPPER_ROOT,BUY,6,13842.0,13848.5,6.5,13848.0,13855.0,13868.5,0.0,0,0,0,74,80
848800,ASH_COATED_OSMIUM,SELL,6,10005.0,9998.0,7.0,10000.0,10000.0,9996.0,40.0,1,1,0,42,36
849300,ASH_COATED_OSMIUM,SELL,4,10005.0,9998.0,7.0,10010.0,10000.0,9996.5,39.0,1,1,0,36,32
853000,ASH_COATED_OSMIUM,SELL,9,10003.0,10006.5,-3.5,10000.0,9997.0,9997.0,36.0,1,1,1,32,23
854000,ASH_COATED_OSMIUM,SELL,4,10007.0,10000.0,7.0,9999.0,10006.0,9998.0,32.0,0,0,0,23,19
854400,ASH_COATED_OSMIUM,BUY,5,9993.0,10000.0,7.0,9999.0,9996.5,9999.0,0.0,0,0,0,19,24
855600,ASH_COATED_OSMIUM,SELL,7,10005.0,9998.0,7.0,9997.0,10000.0,9991.0,67.0,0,0,0,24,17
856100,ASH_COATED_OSMIUM,BUY,4,9995.0,9992.5,-2.5,9998.5,9997.0,9996.5,0.0,0,0,1,17,21
856100,INTARIAN_PEPPER_ROOT,SELL,5,13863.0,13856.5,6.5,13859.0,13861.5,13874.5,462.0,1,0,1,80,75
856200,ASH_COATED_OSMIUM,BUY,2,9999.0,9994.5,-4.5,9997.0,9997.0,9990.0,0.0,1,1,1,21,23
856400,INTARIAN_PEPPER_ROOT,BUY,5,13850.0,13856.5,6.5,13857.5,13861.5,13876.5,0.0,0,0,0,75,80
856700,ASH_COATED_OSMIUM,BUY,10,9990.0,9997.0,7.0,9998.0,9999.5,9998.0,0.0,0,0,0,23,33
857500,ASH_COATED_OSMIUM,SELL,2,10004.0,9997.0,7.0,9997.0,9995.5,9997.0,22.0,0,0,0,33,31
860900,ASH_COATED_OSMIUM,BUY,3,9999.0,9994.0,-5.0,9996.0,9998.0,9988.5,0.0,1,1,1,31,34
862100,ASH_COATED_OSMIUM,BUY,4,9997.0,9992.0,-5.0,9999.5,9999.0,9993.0,0.0,1,1,1,34,38
862700,ASH_COATED_OSMIUM,SELL,10,10004.0,9997.0,7.0,9998.0,9990.0,9994.0,83.0,0,0,0,38,28
862900,ASH_COATED_OSMIUM,BUY,10,9995.0,9992.5,-2.5,9998.0,9996.0,9991.0,0.0,1,0,0,28,38
863000,ASH_COATED_OSMIUM,BUY,5,10000.0,9995.0,-5.0,9997.0,9996.0,9994.0,0.0,1,1,1,38,43
864000,INTARIAN_PEPPER_ROOT,SELL,7,13870.0,13864.0,6.0,13865.0,13869.0,13884.0,610.0,0,1,0,80,73
864100,ASH_COATED_OSMIUM,BUY,4,10000.0,9995.5,-4.5,9999.5,9997.0,10003.0,0.0,1,1,1,43,47
864400,ASH_COATED_OSMIUM,BUY,3,10000.0,9995.5,-4.5,9998.0,9995.0,9995.0,0.0,1,1,1,47,50
865300,ASH_COATED_OSMIUM,BUY,7,9995.0,9992.5,-2.5,9998.0,9995.5,9995.0,0.0,0,0,0,50,57
866500,ASH_COATED_OSMIUM,SELL,3,10005.0,9998.0,7.0,9998.0,9998.5,9995.0,36.0,0,0,0,57,54
867000,INTARIAN_PEPPER_ROOT,SELL,6,13873.0,13867.0,6.0,13870.0,13865.0,13887.0,499.0,0,0,0,73,67
867400,INTARIAN_PEPPER_ROOT,BUY,5,13870.0,13865.0,-5.0,13868.5,13872.5,13876.0,0.0,1,1,1,67,72
868700,INTARIAN_PEPPER_ROOT,BUY,4,13864.0,13862.5,-1.5,13869.5,13873.5,13888.5,0.0,1,1,1,72,76
869600,INTARIAN_PEPPER_ROOT,BUY,4,13865.0,13863.5,-1.5,13869.0,13876.5,13889.5,0.0,1,0,0,76,80
870600,INTARIAN_PEPPER_ROOT,SELL,3,13877.0,13869.0,8.0,13871.5,13877.5,13890.5,225.0,0,0,0,80,77
871300,ASH_COATED_OSMIUM,BUY,5,9998.0,9993.5,-4.5,9999.0,9996.5,10006.0,0.0,1,1,1,54,59
871300,INTARIAN_PEPPER_ROOT,BUY,3,13865.0,13864.0,-1.0,13872.5,13876.5,13889.5,0.0,1,1,0,77,80
872200,ASH_COATED_OSMIUM,BUY,4,9991.0,9998.0,7.0,9996.0,9997.0,9999.0,0.0,0,0,0,59,63
872600,ASH_COATED_OSMIUM,BUY,3,9999.0,9994.0,-5.0,9996.0,9996.0,9999.0,0.0,1,1,1,63,66
872600,ASH_COATED_OSMIUM,BUY,8,9990.0,9994.0,4.0,9996.0,9996.0,9999.0,0.0,0,0,0,66,74
873500,ASH_COATED_OSMIUM,BUY,4,9994.0,9991.0,-3.0,9998.0,9997.0,9998.0,0.0,0,0,0,74,78
874100,ASH_COATED_OSMIUM,SELL,6,10003.0,9996.0,7.0,9998.0,9996.0,9998.0,52.0,0,0,0,78,72
874800,ASH_COATED_OSMIUM,SELL,2,10005.0,9998.0,7.0,9997.0,9995.0,9999.5,12.0,0,0,0,72,70
875600,ASH_COATED_OSMIUM,BUY,6,9995.0,9991.0,-4.0,9998.0,9995.0,9998.0,0.0,1,1,1,70,76
877500,ASH_COATED_OSMIUM,BUY,3,9990.0,9997.0,7.0,9997.0,9994.0,9991.0,0.0,1,0,0,76,79
877600,ASH_COATED_OSMIUM,SELL,3,10003.0,9996.0,7.0,9996.0,10002.0,9998.0,39.0,0,1,0,79,76
878100,ASH_COATED_OSMIUM,BUY,2,9990.0,9997.0,7.0,9996.0,9993.5,9999.0,0.0,1,0,0,76,78
878400,INTARIAN_PEPPER_ROOT,SELL,6,13885.0,13878.5,6.5,13877.5,13883.5,13898.5,465.0,0,0,0,80,74
880900,ASH_COATED_OSMIUM,BUY,2,9991.0,9988.5,-2.5,9994.5,9995.0,10000.0,0.0,0,0,0,78,80
881800,INTARIAN_PEPPER_ROOT,BUY,4,13877.0,13875.5,-1.5,13884.5,13886.5,13901.5,0.0,0,0,0,74,78
882000,INTARIAN_PEPPER_ROOT,BUY,2,13872.0,13880.0,8.0,13876.0,13887.0,13902.0,0.0,0,0,0,78,80
